"HGNC","logFC","logCPM","F","PValue","FDR"
"MYBL2",-0.652564297953751,4.71501530511683,0.683419038093021,0.410741040058139,0.521732550000771
"MYBPC1",-1.26144403447074,4.62704544429525,2.65867317944764,0.106450333620763,0.192714227823918
"MYBPC2",-2.52165446195029,4.58577168298787,21.1472313863547,1.34451616471389e-05,0.000180406152997368
"MYBPC3",-2.05231261501731,4.89458295378648,14.1992754819098,0.000320801606676755,0.00225333482637236
"MYC",-0.925765614846486,4.76563954048225,1.95520358108396,0.165830038589562,0.266267923527998
"MYCBP",-0.850532028878244,5.03691793719734,5.27574935529729,0.0248064099616081,0.065489268756885
"MYCBP2",0.446148077388726,7.2537635184209,0.719680294377764,0.400605892156866,0.512462791818911
"MYCBP2-AS1",-0.2116420431176,4.32558594740934,0.115182794555041,0.73516276150108,0.798632657556095
"MYCBPAP",-0.686725867698928,5.32473819642963,2.78896213927684,0.100429967476201,0.184599916075829
"MYCL",-0.717861018749601,4.8042829874885,2.23735019704897,0.138725387890161,0.233527041775453
"MYCT1",-0.952605749691882,4.67217634816873,3.10249465482634,0.0816599469918344,0.159117382969467
"MYD88",-0.309015410592999,5.28452954103409,0.451867774690685,0.504131269709012,0.606867780651144
"MYDGF",-0.761524397600145,4.65530496054399,3.08355925547213,0.0825391774152337,0.160291549964867
"MYEF2",-1.31643978746992,4.88223853388701,11.6130544188161,0.00105885322407417,0.00579095061643749
"MYEOV",-1.79607145672676,4.35544325510396,12.7361410911857,0.000593311693404269,0.00367707353592596
"MYG1",-0.479991089638989,4.86265544295836,1.77651962396466,0.186629648582941,0.290799953206722
"MYH1",-1.23879166632915,4.65651530720027,2.73959824194836,0.101413469902378,0.18606824701089
"MYH10",-0.916067099894316,5.71921240008701,7.39899570439048,0.00892645819410139,0.0301307814310717
"MYH11",-1.29444223865128,5.25325567866442,7.14521394132841,0.00969973396237992,0.0321312983524883
"MYH13",-1.64253239175828,4.68585551516791,7.85258541826493,0.00624548032849817,0.0230632853547129
"MYH14",-0.356169302251527,7.47905729050412,0.760850680205659,0.387559253501464,0.500099925885241
"MYH15",-1.69866208729361,4.70984509915889,10.3408580109652,0.00183105586706299,0.00887475218645082
"MYH2",-1.06517707087324,4.67681963783331,2.29429820561077,0.133468853277408,0.226853546056083
"MYH3",-1.05600136796094,4.92557833357686,2.54449810118084,0.115082024664383,0.204281063149994
"MYH4",-1.15349168017686,4.64314313520317,2.02178199972455,0.15852099517163,0.257912583273592
"MYH6",-1.62776472307839,4.96908424396136,6.53489828514461,0.0127212548902882,0.0394364117365597
"MYH7",-1.60744631793483,4.86587631338192,5.47410872750527,0.0219094164385756,0.0594425873540512
"MYH7B",-2.02836372124177,4.94403899559735,16.8593179147867,0.000102597861477209,0.000918038379442816
"MYH8",-1.42679994863195,4.6692066058476,4.50695777073484,0.0365564304851001,0.0878027861810171
"MYH9",0.125691252071163,8.40583915479415,0.0848937008273731,0.772065148189503,0.827908748469839
"MYL12-AS1",-0.912019370307071,5.55933213104693,4.71267870457585,0.0344887142471314,0.0839597227934591
"MYL12A",-0.366483234755296,6.45334268183634,0.610618453993773,0.4384953256851,0.547221408770657
"MYL12B",-0.330057846036823,6.76093043642617,0.647158112568047,0.42523459310221,0.535777163547043
"MYL5",-1.12332313626344,5.04871064407852,13.0803744971394,0.000579191166045266,0.00361176445894289
"MYL6",-0.558634332042362,7.7915281603935,2.12708668114136,0.151447093449515,0.249448093578429
"MYL6B",-0.931299295677192,4.62138411574231,4.35058785910993,0.0397968806813897,0.0935020478390811
"MYL9",-2.90829931918932,4.41110760707384,33.9352971535428,1.21282974070909e-07,4.89077635706743e-06
"MYLIP",-0.414918268055626,5.14480787921751,1.32849074333386,0.25351426908186,0.36420699003001
"MYLK",-0.870062626164153,5.41732736241266,4.02085887616169,0.0498905040863924,0.11034725797783
"MYLK2",-2.1789513851888,4.38201605396012,15.8631812852015,0.000144346553882578,0.00120730563485196
"MYLK3",-2.07890129490416,4.59154570816007,21.4635626452209,1.17369695605991e-05,0.000162533382504926
"MYLK4",-1.84390720164312,4.61554005938883,25.8595878496712,1.93117023497886e-06,4.10156689513346e-05
"MYNN",-0.642220137457126,4.89127396131006,1.59959316168135,0.209974295416076,0.316826112081611
"MYO10",-1.26822319480529,5.58387591338797,12.3093592392407,0.000934405929285855,0.00526064276346266
"MYO15A",-1.69378845260569,5.53610920255832,8.06285936954212,0.00636486335712059,0.0234297623384561
"MYO15B",-1.14333175529835,6.16845999940795,8.7651423674391,0.00477585229774125,0.0186699758017742
"MYO16",-1.71225536329076,4.5659593495544,10.6707814382867,0.00152235750507585,0.00772260657220965
"MYO18A",-0.693609038887034,6.41628956810129,3.75513753186644,0.0586921006836132,0.124602266817015
"MYO18B",-2.25613776102901,4.97965312785322,15.4225551845214,0.000191771043047611,0.00150334977344011
"MYO19",-0.832594715228921,5.17617927321995,3.99310660580707,0.0501652009574445,0.110792780616106
"MYO1A",-1.5433727539918,4.59479692405144,6.2642561677778,0.0140747088833893,0.0427642651666895
"MYO1B",-0.866042367024656,6.0763656606203,5.4127126232388,0.0242657221872755,0.0643313904130401
"MYO1C",-0.942554806855557,5.74890486525161,7.16120586677868,0.0100344765008419,0.033030333836685
"MYO1D",-0.707622759736487,6.31894619539711,2.77773519398898,0.102231816036186,0.187183620547185
"MYO1E",-0.543013307654006,6.31262183845093,2.03884967031653,0.159931475595529,0.259681262566503
"MYO1F",-0.106218162729682,5.71285521636528,0.0409310922390088,0.840481075562525,0.88200935632592
"MYO1G",-0.0856774231335274,5.18499105034142,0.0183153013533446,0.892795294147617,0.921460651287798
"MYO1H",-2.08185174851032,4.49260780769697,16.6565008227296,9.47211074014574e-05,0.000867578792322737
"MYO3A",-1.67781812100796,4.59563962173312,7.49722152297918,0.00741151354592269,0.0262229545721673
"MYO3B",-1.93491199043273,4.59858178849165,12.4396720449352,0.000656252508459216,0.00397590161575331
"MYO5A",-0.61270902027855,5.80853232935041,1.98008033311444,0.165620389481952,0.26606942842304
"MYO5B",-0.664374306024251,6.75796760842525,3.47839666363442,0.068509337588051,0.139340713249026
"MYO5C",-0.26467227688739,6.67806700543712,0.463879500703863,0.499197321577045,0.60236689250623
"MYO6",-0.518716816826317,6.27749673147715,1.29951561005792,0.260062013369192,0.371701111283709
"MYO7A",-1.55823616436747,5.39453347841331,7.87971228843778,0.00686106741991414,0.0247679784015139
"MYO7B",-2.49433837929646,5.0303031883221,19.9302204638785,2.87965629771469e-05,0.000330395770364503
"MYO9A",-0.374857944280824,5.89319951526946,0.851274983286331,0.360718056541471,0.473834125349212
"MYO9B",-0.250813494387072,6.5679911466222,0.44982041813789,0.505731878474019,0.608144364302631
"MYOCD",-2.42044480976235,4.47939841947292,19.0923989173839,3.32074981977023e-05,0.000369781876101366
"MYOF",-0.431650107499426,7.04060573620659,0.868545832560336,0.356194036479271,0.469563788653084
"MYOM1",-0.930020060000448,4.78924932483357,2.07933951400659,0.153226083546848,0.251447079261577
"MYOM2",-1.32060060126024,4.81358917750644,3.63779178630449,0.0601331219806819,0.126648059971013
"MYOM3",-1.97899210866306,4.60599427749848,10.6448086940287,0.00154783926803917,0.00781516708223318
"MYORG",-0.996820071539151,5.28517372929723,4.37495601638385,0.0408717196346938,0.0953505313662202
"MYOT",-1.15128908672861,4.37099257042736,5.45712125386121,0.0216909754411973,0.0590585038930115
"MYPN",-1.41486231183118,4.58017204556597,4.09639218227351,0.045836351783916,0.104027812048083
"MYRF",-2.28999363247908,4.90488181835872,25.5968645108013,2.73591933774042e-06,5.36468762879513e-05
"MYRFL",-1.56595115977341,4.60406088410902,7.96710824002438,0.00583498476550835,0.0218623983211143
"MYRIP",-1.50540564976559,4.51779558470249,8.62996966470771,0.00414985812882609,0.0167974613968915
"MYSM1",-0.217007921261576,5.59854842515988,0.22628638181499,0.636287817800412,0.718350997591311
"MYT1",-2.11036352591946,4.68871680271698,14.5589064360075,0.000250486127827993,0.00185134468475802
"MYT1L",-1.96901264051712,4.70130775686884,10.6154459524707,0.00159485054712648,0.00799381172477516
"MZF1",-0.443633553335443,4.96499163986868,1.05395917736701,0.3081740303846,0.421978906698271
"MZF1-AS1",-0.933284820537639,4.45217919777403,3.79276801479451,0.0543873917211203,0.117998011134402
"MZT1",-0.578378005118633,4.49883091079583,1.41917891420536,0.236463290370364,0.345922209246459
"MZT2A",-0.907071701765033,4.66196725730732,3.56210677146015,0.0623996397234203,0.130027194694442
"MZT2B",0.774496726958271,4.85921576516409,2.25374611423948,0.137546345044228,0.23199380000427
"N4BP1",-0.256539537163428,5.55195639308038,0.38558014902766,0.537316711384145,0.635235971351031
"N4BP2",-0.388219481217471,5.63006473491806,0.872660455686633,0.354586392306633,0.468097374461885
"N4BP2L1",-0.830182980441285,4.72282548749951,3.96066293797631,0.0498250723000892,0.110250913567742
"N4BP2L2",-0.146267275779731,6.43355977982807,0.134239140134607,0.715727223858199,0.783043487135268
"N4BP2L2-IT2",-1.52637580203143,4.54879027182896,8.68632256437163,0.00403986613289952,0.0164532334127946
"N4BP3",-1.72210572360458,4.73660177569806,20.4653899895562,1.96051003749122e-05,0.000242020927536673
"N6AMT1",-1.24309390792465,4.99856841572991,7.28822608418013,0.00874080804476013,0.0296430812408304
"NAA10",-0.177669686376995,4.79902165590057,0.259190430753559,0.612102711397317,0.699004470755945
"NAA15",-0.162060887144315,5.58809625106823,0.143237390759402,0.706621705989456,0.776170076122071
"NAA16",-1.35215311804585,4.94552012078633,12.5661807616862,0.000698459396891179,0.00418580104858683
"NAA20",-0.227912923420774,5.22300271252243,0.314774473671247,0.576873771561394,0.669081544220847
"NAA25",-0.617336632680947,5.19426966388427,2.13626150848266,0.149057406313144,0.246462481242889
"NAA30",-0.457258564221341,5.09526210837306,1.01040837189516,0.318617499100395,0.432468703114278
"NAA35",-0.423512427059282,5.4311611084456,1.0594266286139,0.307897119683269,0.421740964116883
"NAA38",-0.578334850871175,5.09246943778208,2.15408849543943,0.14711707586909,0.244017157101281
"NAA40",-0.707296693747419,5.37230545340578,3.17985877330954,0.080007568708502,0.156966055976497
"NAA50",-0.0978236826498394,6.0269177892758,0.0407597763344489,0.840851352406246,0.882214261506089
"NAA60",-1.28213833631197,4.89744203904601,15.3224255429379,0.000200633877617278,0.00155191074032147
"NAA80",-0.927625233345967,4.32160630465296,2.56194772879141,0.113218454172103,0.202016455928087
"NAAA",-0.617542147352911,4.93198626702379,2.58205193535708,0.112530039111078,0.201049060897651
"NAALAD2",-1.67232443185029,4.32695581773435,8.92302944237253,0.00371916626039491,0.0154424031273179
"NAALADL1",-1.8644278554846,4.50576416272353,11.9545535939438,0.000820566137101136,0.00475669593167929
"NAALADL2",-1.35146571993269,5.14468127489356,8.52466927964296,0.00486379652715336,0.0189562708978384
"NAB1",0.0377316150357083,5.69086279295676,0.00594069618745149,0.93886477597237,0.956770209734765
"NAB2",-0.347000020172514,4.74020344412636,0.440145267081799,0.508897242468069,0.610902921378275
"NABP1",-0.580759029629791,5.17287626818554,1.24224516907166,0.269423879603241,0.381732212813662
"NABP2",-0.963768474867797,4.64417123845639,5.35552325153566,0.0229478694541661,0.0615497839457077
"NACA",-0.381578102556542,7.75361355601807,0.718718750458169,0.400914341419311,0.512782430089049
"NACAD",-2.10023692575451,4.69676657811818,12.5476216700584,0.000635558270914963,0.00387452522622471
"NACC1",-0.584401256888128,5.60334159173384,2.14004797040758,0.149545921512829,0.246989233848515
"NACC2",-1.19716191074291,5.38927172352383,11.507887049681,0.00128186463951891,0.0067306795412517
"NADK",-0.566918010802269,5.87698190834965,2.30939314742881,0.135013579441998,0.228938702435735
"NADK2",-0.650863821056089,4.90222952516748,2.0269420921179,0.15881861232346,0.258298027054782
"NADSYN1",-0.547545110862647,5.24864676024753,2.2934176705611,0.135301540834903,0.229324131417328
"NAE1",-0.449855259955205,5.03400072832385,1.10060686916092,0.297958429559527,0.411895728293186
"NAF1",-1.03062483627703,4.9867074414125,6.67835136417975,0.0118941164044645,0.0375967450393629
"NAGA",-0.55414381128158,5.17829542487447,1.90514188380449,0.172571499786409,0.274052255606675
"NAGK",-0.848512454571689,5.11286286729045,4.67982533776775,0.0343199524306098,0.0837344821967864
"NAGLU",-1.13924336406948,4.74607915270602,7.30864168664939,0.00832798542655562,0.0286087677465638
"NAGPA",-1.44272159659957,4.53214416884192,9.10677999279234,0.00327028957835437,0.0139817130347398
"NAIF1",-1.70671098873754,4.46041943970359,18.7929527828894,3.66266721310349e-05,0.000395620382832508
"NAIP",-0.782584468470261,5.2117787340334,3.44918945196569,0.068219409698725,0.138956615498938
"NALCN",-1.79801775784825,4.65753637754925,8.64492706482128,0.00417134259266216,0.01685703973443
"NALF1",-3.12397778692641,4.30163746789692,26.504529214327,3.522954949183e-06,6.47316218001765e-05
"NAMPT",-0.264264510855873,6.61690692517735,0.226562612607677,0.636312102416057,0.718350997591311
"NANP",-0.869580866673886,4.3166762975336,3.03253391662433,0.085290445076401,0.164124492808464
"NANS",-0.906960814846619,5.20702560779027,7.40925740171379,0.00848407237275086,0.0290262765657779
"NAP1L1",0.259145471053903,7.22996875931742,0.273510803712074,0.603477748798373,0.691871911852085
"NAP1L4",-0.226999901223397,6.2485118798672,0.285797421318706,0.595432384486808,0.684738071803351
"NAPA",-0.616505312572861,5.54771599866671,1.95863806170151,0.167540379627397,0.268100065685237
"NAPB",-1.3513543220936,4.64420757798138,8.59187066306055,0.00428180455600542,0.0171977286841737
"NAPEPLD",-0.962699904158734,4.86736922465545,4.59515393510158,0.0353160968285298,0.0855301115056098
"NAPG",-0.666562976605377,5.19155173415346,2.4503416500219,0.122738643434148,0.213929664132225
"NAPRT",-0.736375653415304,4.97777173422207,3.18895005405558,0.0785579668046177,0.154842749481156
"NARF",-0.872557264425034,5.27459781831834,8.02399365004738,0.00633847612208389,0.0233383092082183
"NARS1",0.00269813611174983,6.33841395796464,2.05695648042677e-05,0.996400472261272,0.99732379808942
"NARS2",-0.0725349346990998,4.84229449224605,0.0356263927327766,0.850791641136925,0.889434579832187
"NASP",-0.00205914428209324,5.50203113923564,0.000105639419599075,0.991837632313787,0.993827378601675
"NAT1",-0.931049685204438,5.27446721622867,5.28587810414354,0.0251151587067241,0.0661542292219267
"NAT10",-0.541020711929046,5.35069172674305,1.68803080112206,0.199180693480025,0.305322903882914
"NAT14",-0.727537093542588,4.79864870103035,1.62357484619358,0.206341540299032,0.312780350080389
"NAT8",-0.441675352143453,4.26801527128996,0.413697617738325,0.522097507754134,0.622011619157495
"NAT9",-0.945724519438908,4.75935502231496,7.52693560187705,0.00747296162342134,0.0263540405012541
"NATD1",-1.51738796929821,4.77704378226011,14.3399345383545,0.000290644289080607,0.00207807231180943
"NAV1",-1.0947889366463,5.84707178873836,8.81537230003506,0.00459798152931846,0.018152682802317
"NAV2",-1.33357802425349,6.53199965731151,15.0714294353485,0.00032403202367576,0.00227027188117192
"NAV3",-1.37312177973427,4.88889504290671,4.44444056661467,0.0383814001794946,0.0908868671334665
"NAXD",-0.731726516082921,5.04692717573704,3.34195915001712,0.0720884988838611,0.145136770086772
"NAXE",-0.577412326799547,4.97859359548068,2.29566895489867,0.134335352516509,0.227993176291206
"NBAS",-0.288158434453577,6.06474705969837,0.468375931650674,0.497029075097024,0.600325373292109
"NBDY",-1.28112479491476,4.62634468430295,9.07269426816708,0.00336170372773204,0.01426365986834
"NBEA",-0.139880903128424,7.05069006764932,0.0870715703451291,0.769252643432641,0.825829793695045
"NBEAL1",-0.369612907434075,6.58814353306654,0.63961816134876,0.427912984608259,0.537986377888767
"NBEAL2",-0.443084382515512,6.74328741334305,1.34046011363425,0.252879144535066,0.363501751298409
"NBL1",-0.931043359854847,4.86023212279546,4.60864604923049,0.0350373322487283,0.0850320234738035
"NBN",0.186455946865275,5.75313104800474,0.179776624760796,0.673365605383906,0.748985617443924
"NBPF1",-0.780341740823632,5.93249153146571,4.07126155090952,0.049147781866931,0.109183598852906
"NBPF10",-0.888345165633513,6.06407289549304,7.83889078496601,0.00734553057405875,0.0260321334288532
"NBPF11",-0.250241511500461,5.31702054596461,0.348438840563667,0.557333539291873,0.653029426714064
"NBPF12",-0.181332689037602,5.9576534644553,0.20788966752847,0.65045744622578,0.73001465799512
"NBPF14",-0.395362220556645,6.11220477942254,1.14676695633608,0.289611177773562,0.403133070627184
"NBPF15",-0.791120558515176,4.97511831080858,3.78324929498568,0.0558578267315939,0.120334035521271
"NBPF19",-0.582843460264969,6.1790544109974,1.95490945760419,0.168560385331137,0.269322484258443
"NBPF20",-1.16874556100427,5.06301953773785,7.69850115297783,0.00719678680077013,0.0256613558126022
"NBPF26",-1.275999064164,5.85265170847159,10.1815550969109,0.00246324313151347,0.0111691642083199
"NBPF3",-0.80279986349078,4.89730532004171,4.03629864485181,0.0482402570482603,0.107787227648372
"NBPF6",-2.38525344963166,4.50590576340486,18.7270248521819,3.83803864397308e-05,0.000411054750453368
"NBPF8",-0.644233024948301,5.26350807413931,2.56672120866991,0.114550395058291,0.20355241763472
"NBPF9",-0.567418759145631,5.02936696085316,1.84412215894151,0.179078083739021,0.282058366856167
"NBR1",-0.485331601598995,6.73129127079897,1.65615632793277,0.204507131716087,0.310716050016142
"NBR2",-1.21258954013775,4.37963068964623,6.54728879780479,0.0121477742552605,0.0381751126949397
"NCALD",-0.983956165684353,5.612788054029,4.933037611731,0.0307495965594671,0.0769732493249894
"NCAM1",-2.45494120938485,4.68939553604679,22.8703923238376,6.71674382557866e-06,0.000106916421189895
"NCAM2",-2.82855497780338,4.43967041280278,30.8816749408012,3.25157233389113e-07,1.02866687935359e-05
"NCAN",-2.42632529363191,4.48812411133324,17.5917376086387,6.36112240752855e-05,0.000623010965328023
"NCAPD2",-0.372382201615344,5.46327558935477,0.629201904586028,0.431127614172826,0.540564436083401
"NCAPD3",-0.380465264439418,5.23175967912098,0.795718625498484,0.375995245683768,0.488890808704209
"NCAPG",-0.829126400528629,4.52422097945539,1.88563603943749,0.172898919766322,0.274381096096791
"NCAPG2",-1.34632437900418,4.73856883233473,10.0232713770254,0.00215698637443583,0.0100828278065591
"NCAPH",-1.76331396556332,4.52483328923567,11.5397609523771,0.000999029489802951,0.00552572199882964
"NCAPH2",-0.987616304516609,5.27024390253702,8.86226299379341,0.00423728945950582,0.0170597154437293
"NCBP1",-0.138702724779417,5.33554333600863,0.0887217235299089,0.766899272737444,0.824122427681611
"NCBP2",-0.662805301706068,5.38618486995073,2.21387555654164,0.142454302314693,0.238058786562359
"NCBP2AS2",-0.768089325762855,4.33185033676167,3.06743193638426,0.0834254980824589,0.161552104239076
"NCBP3",-0.546628236970927,5.74577388770227,2.16684393516398,0.147263284169336,0.244194919043154
"NCCRP1",-1.31503622978367,4.55922805260307,4.89620736258473,0.0293356281247291,0.0743070969015333
"NCDN",0.0941711896891981,5.24027133292483,0.0336513009680238,0.855075914965574,0.893172479526795
"NCEH1",-1.00811022213188,4.73526890578377,4.68715001205653,0.0332468110934462,0.0817790093260195
"NCF1",-0.925470966879605,4.77087021170895,2.07700616817722,0.153401780281072,0.251595748144202
"NCF1B",-0.171093247792643,4.55319095740774,0.0583408378728307,0.809664636680547,0.858186628995811
"NCF1C",-0.873832060296941,4.66580781518363,1.61894638357276,0.206595957838016,0.312977767424011
"NCF2",-0.223773634348816,5.42127269053452,0.170394902895436,0.681372481552334,0.755072157850974
"NCF4",-0.363618912150985,4.87233354536529,0.353613954939037,0.553884827473658,0.649995837424853
"NCK1",-0.553178332686634,5.02401815646843,1.66862054943025,0.200918467502819,0.307115037458569
"NCK2",-0.613597067627682,5.36507050335229,2.6998530711163,0.105985097685028,0.192078936624281
"NCKAP1",-0.677791271087446,6.45058923330052,2.20816040826446,0.143998510390423,0.239923476655352
"NCKAP1L",-0.0105023845420173,6.24808461272812,0.000268665032429231,0.986991331392952,0.990600663665323
"NCKAP5",-1.72560221024506,4.85557180897391,9.65111078526731,0.0026431211980885,0.0118077632961579
"NCKAP5L",-1.30513188722876,5.1695498967519,14.9572428130659,0.000267539060089518,0.00195157889553469
"NCKIPSD",-1.11508484666599,4.7431495052812,10.8904462892279,0.00142744489190097,0.00734211620929471
"NCL",0.0343317536378404,7.10279047965259,0.00663931502517407,0.935409721004657,0.954406976656934
"NCLN",-1.34501578481249,4.92493004031744,12.2167548271401,0.000812925101686903,0.00472360008465658
"NCMAP",-1.80830956865023,4.52233185794015,17.0830624736318,7.75589653318722e-05,0.000732571314021594
"NCOA1",-0.284784628097251,6.01934646935572,0.55191551147932,0.461141407590824,0.567541333571128
"NCOA2",-0.641003236005672,6.50912299909804,2.88569964899683,0.0960328865706276,0.178568645076545
"NCOA3",0.11449727788007,6.46885568677272,0.0555958615602321,0.814625380976944,0.862235949543876
"NCOA4",-0.0136180258856294,7.49693007938525,0.000881796089179971,0.976437725283891,0.983953315031165
"NCOA5",-0.58468490780158,5.18107290368271,1.9775203210396,0.164763730898343,0.264918356049415
"NCOA6",-0.602240892736339,5.76411019594893,2.42955871189335,0.125379693883064,0.217306248938038
"NCOA7",-0.624865385006946,5.69049064285745,2.42681081034844,0.125495336147111,0.217431309946908
"NCOR1",-0.248541841629693,6.87327049503087,0.400493684353363,0.529945457614567,0.628980080845105
"NCOR2",-0.709811813612494,6.65901952386793,4.36949154275633,0.0420877044066444,0.0975701772247856
"NCR3",0.159895085598015,4.41520828486811,0.035836106898442,0.850267528343375,0.889071052662739
"NCR3LG1",-1.96673346557817,4.70756747938967,20.7277719447291,1.69986005347198e-05,0.000216171804870211
"NCS1",-0.86802562790847,5.14537218864093,3.36915529853898,0.0712373639079306,0.143748521085632
"NCSTN",-0.140658895109558,5.46334250320441,0.0912863729770934,0.763708538061245,0.821627811081542
"NDC1",-1.09915416240781,4.77037542067008,5.12855070926635,0.0262055281161769,0.0683329492240306
"NDC80",-1.23087177547935,4.36315084469913,4.42444188322567,0.0382421359871309,0.0906422539807826
"NDE1",-0.745615917362527,5.58305653159725,4.53692654598151,0.0379185574437022,0.0901012611036557
"NDEL1",-1.29335793033208,5.23898436563045,16.4219256318292,0.000149087416481289,0.00123893334712624
"NDFIP1",-0.138307012221794,5.69906179456904,0.0708138644682143,0.791233753632852,0.843083203384723
"NDFIP2",-0.829271838998384,5.32048084114555,2.98495357709632,0.0894722455740644,0.169718928445936
"NDN",-0.714570325945541,4.37963951920034,2.37346726556595,0.126830958891185,0.218992665032257
"NDOR1",-1.83563716820011,5.09211034243592,37.4712078053012,5.68210109944101e-08,2.79885123210902e-06
"NDRG1",-1.19301723352955,5.39127620160862,10.0009825545907,0.00253378157253286,0.0114171170857693
"NDRG2",-0.896459053831015,5.97168264696189,5.55610705514811,0.0225002400445001,0.0606395704781555
"NDRG3",-1.09069995898536,5.07140825804427,8.3693330244408,0.00519025104452401,0.0199509344929568
"NDRG4",-2.38612262279761,4.75762825783265,24.7745905231962,3.23496804237948e-06,6.04687104287546e-05
"NDST1",-0.867664845691275,5.50511772483467,4.26267322255244,0.0438470233498644,0.100522624887044
"NDST2",-1.27570510808226,4.98701960184422,12.0854683019678,0.000883567936381285,0.00503045382081905
"NDST3",-2.88779848583126,4.45460207177412,49.9370169158942,4.40723680856059e-10,7.01539315990034e-08
"NDUFA1",-0.788856211663793,5.47642849302404,4.71152431352576,0.0344038574525167,0.0838822062362588
"NDUFA10",-0.866352438373065,5.72290703985473,6.0161015649285,0.0176767370039066,0.0504163743819456
"NDUFA11",-1.16401979128044,5.05400024399318,8.40891113389308,0.00507296609961331,0.019584731518599
"NDUFA12",-0.243953212878172,4.7812224428468,0.405431777683907,0.526119899759289,0.625943657545094
"NDUFA13",-0.669395871538778,5.62780564416574,3.46343424371506,0.0684589360294237,0.139275666707513
"NDUFA2",-0.957362386419205,4.79521173473094,6.18331623351372,0.0149999692371257,0.0448525967947094
"NDUFA3",-0.827539590656304,5.06574628182705,5.15270953672445,0.0265454336218805,0.0690041564546231
"NDUFA4",-0.761127582773143,6.02774550875019,3.72967899194057,0.059353343871976,0.125653264179199
"NDUFA5",-0.863733644329738,5.43335216815661,4.97506077102965,0.0298541509136346,0.0752303494285399
"NDUFA6",-1.14551148626141,5.08844668878031,7.96917045204911,0.00632405742415915,0.0233079201482171
"NDUFA7",-0.801241404522441,4.82892236928643,5.40408614757922,0.0227339462854349,0.0611234115029005
"NDUFA8",-1.18402530563918,4.79863462168479,9.79533870754363,0.00244852436293252,0.0111329749044119
"NDUFA9",-0.913401433381029,5.31778054417263,5.20850370651954,0.0262328612744544,0.0683836111346835
"NDUFAB1",0.0413778668218879,5.02794595285918,0.00638867404174253,0.936532937147051,0.955101906901652
"NDUFAF1",-0.587632774707888,4.52435976230139,1.83765067264472,0.178414227494408,0.281308392888423
"NDUFAF2",-1.21263822001845,4.36946829724609,5.91275916587419,0.0170030007691667,0.049142715459251
"NDUFAF3",-0.49997383071314,4.94706745361739,1.59060646678571,0.211423697818341,0.318472871641494
"NDUFAF4",-1.35388421659439,4.4248216313736,9.41258972861834,0.00281551270146166,0.012434632906397
"NDUFAF5",-1.60062017147609,4.54876841280776,11.9095897010929,0.000837577233229152,0.00481774169680154
"NDUFAF6",-1.38726328107111,4.94111517207084,14.2244912674515,0.000331356612333532,0.00231337705064989
"NDUFAF7",-0.878460668797632,4.98401895748158,4.02878010574788,0.048682899296064,0.108442040241521
"NDUFAF8",-1.23047250455176,4.45438054761622,6.75720576170561,0.0108173236729446,0.0350171609002205
"NDUFB1",-1.42394709495088,5.22225490435497,16.9612049867432,0.000117977972270506,0.00102650339279321
"NDUFB10",-0.277165288102793,5.06083077622195,0.444753310973523,0.507198005497303,0.609346805365076
"NDUFB11",-0.410884493510563,4.96243751106294,0.855771746260033,0.358133229450491,0.471257456991848
"NDUFB2",-0.526501355199925,5.03529402708178,1.92323133593705,0.170171595235123,0.271077095032712
"NDUFB2-AS1",-2.13667099746973,4.42002680178853,33.413991128961,1.09855088356399e-07,4.6145240170152e-06
"NDUFB3",-1.29119680966508,4.98706716895685,11.6118089827574,0.00109753975809549,0.00596724863432427
"NDUFB4",-1.23725537205264,5.24791398497805,13.053147958196,0.000625480735709919,0.00382709407595112
"NDUFB5",-1.17536105679058,5.54148539034043,11.1719924092717,0.0015294511687326,0.00773782555154712
"NDUFB6",-1.10846910196216,4.70953000747067,8.56747927318059,0.0043881024099766,0.0174991784397854
"NDUFB7",-0.810616372796643,5.23301665814952,5.41328341869637,0.0234321463997251,0.0625270721469284
"NDUFB8",-0.928079026139774,5.25068503294795,6.87593895704359,0.0111107960387348,0.0357712279535337
"NDUFB9",-0.0812340233505406,4.8635172374855,0.0395026310817287,0.84299517394038,0.883972888171862
"NDUFC1",-1.09068467392321,4.86675002861185,8.30984187208631,0.00514382073865674,0.0198177980152783
"NDUFC2",-0.712618455912688,4.91195166801496,4.35398994180103,0.0404693280982326,0.0946600432330198
"NDUFC2-KCTD14",-0.996488951948078,4.67195402210896,7.02592097862586,0.00953288737325057,0.031716566975244
"NDUFS1",-0.390679571120496,6.35619089477406,1.39866892600662,0.242900888539724,0.352441684561284
"NDUFS2",-0.630018952142668,5.40023588504001,2.9213780190698,0.0930483725365913,0.174531773759997
"NDUFS3",0.00466402199221181,5.00964274248678,5.10116262054719e-07,0.999432239312331,0.999672672857882
"NDUFS4",-0.607293784418104,4.93685839575154,1.91489961714409,0.170778750623994,0.271843817572214
"NDUFS5",-0.805308709252219,5.38222201820491,3.9464933821632,0.0519202357159332,0.113788087608166
"NDUFS6",-0.275628364259791,4.77860017000541,0.370595879218761,0.544402703056745,0.641257024117783
"NDUFS7",-0.474534663638971,4.82572334534342,1.3692234081422,0.245556136527813,0.355675797875324
"NDUFS8",-0.523188840562538,4.9825422178839,2.04800795020949,0.156964085183466,0.256129126543226
